sent,tags,parse
"The pesticide purveyor would be invested in not using pesticide , to avoid wasting materials .","The/DT pesticide/NN purveyor/NN would/MD be/VB invested/VBN in/IN not/RB using/VBG pesticide/NN ,/, to/TO avoid/VB wasting/NN materials/NNS ./."," det(purveyor-3, The-1) compound(purveyor-3, pesticide-2) nsubjpass(invested-6, purveyor-3) nsubj(avoid-13, purveyor-3) aux(invested-6, would-4) auxpass(invested-6, be-5) root(ROOT-0, invested-6) mark(using-9, in-7) neg(using-9, not-8) advcl(invested-6, using-9) dobj(using-9, pesticide-10) mark(avoid-13, to-12) xcomp(invested-6, avoid-13) compound(materials-15, wasting-14) dobj(avoid-13, materials-15)  "
"If you are n't visibly producing something tangible , then you 're wasting the company 's money .","If/IN you/PRP are/VBP n't/RB visibly/RB producing/VBG something/NN tangible/NNS ,/, then/RB you/PRP 're/VBP wasting/VBG the/DT company/NN 's/POS money/NN ./."," mark(tangible-8, If-1) nsubj(tangible-8, you-2) cop(tangible-8, are-3) neg(tangible-8, n't-4) advmod(producing-6, visibly-5) amod(tangible-8, producing-6) compound(tangible-8, something-7) advcl(wasting-13, tangible-8) advmod(you-11, then-10) nsubj(wasting-13, you-11) aux(wasting-13, 're-12) root(ROOT-0, wasting-13) det(company-15, the-14) nmod:poss(money-17, company-15) case(company-15, 's-16) dobj(wasting-13, money-17)  "
"Some think their way right past it , wasting time ticking items off a mental checklist or worrying about possible outcomes .","Some/DT think/VBP their/PRP$ way/NN right/NN past/IN it/PRP ,/, wasting/VBG time/NN ticking/NN items/NNS off/IN a/DT mental/JJ checklist/NN or/CC worrying/VBG about/IN possible/JJ outcomes/NNS ./."," nsubj(think-2, Some-1) root(ROOT-0, think-2) nmod:poss(right-5, their-3) compound(right-5, way-4) dobj(think-2, right-5) case(it-7, past-6) nmod:past(think-2, it-7) dep(think-2, wasting-9) compound(items-12, time-10) compound(items-12, ticking-11) dobj(wasting-9, items-12) case(checklist-16, off-13) det(checklist-16, a-14) amod(checklist-16, mental-15) nmod:off(wasting-9, checklist-16) cc(wasting-9, or-17) dep(think-2, worrying-18) conj:or(wasting-9, worrying-18) case(outcomes-21, about-19) amod(outcomes-21, possible-20) nmod:about(worrying-18, outcomes-21)  "
Hackers were said to be in cyberspace instead of the more precise but less impressive wasting time with video games .,Hackers/NNS were/VBD said/VBN to/TO be/VB in/IN cyberspace/NN instead/RB of/IN the/DT more/RBR precise/JJ but/CC less/RBR impressive/JJ wasting/NN time/NN with/IN video/JJ games/NNS ./.," nsubjpass(said-3, Hackers-1) nsubj(cyberspace-7, Hackers-1) auxpass(said-3, were-2) root(ROOT-0, said-3) mark(cyberspace-7, to-4) cop(cyberspace-7, be-5) case(cyberspace-7, in-6) xcomp(said-3, cyberspace-7) case(time-17, instead-8) mwe(instead-8, of-9) det(time-17, the-10) advmod(precise-12, more-11) amod(time-17, precise-12) cc(precise-12, but-13) advmod(impressive-15, less-14) conj:but(precise-12, impressive-15) amod(time-17, impressive-15) compound(time-17, wasting-16) nmod:instead_of(cyberspace-7, time-17) case(games-20, with-18) amod(games-20, video-19) nmod:with(time-17, games-20)  "
"<p> "" Then , without wasting any more time in deliberation and with perfect presence of mind and recollection of two lectures given him a year previous in basic training , Kinman prepared to perform an operation which is delicate in the best of surgical conditions .","<p>/NN ''/'' Then/RB ,/, without/IN wasting/VBG any/DT more/JJR time/NN in/IN deliberation/NN and/CC with/IN perfect/JJ presence/NN of/IN mind/NN and/CC recollection/NN of/IN two/CD lectures/NNS given/VBN him/PRP a/DT year/NN previous/JJ in/IN basic/JJ training/NN ,/, Kinman/NNP prepared/VBD to/TO perform/VB an/DT operation/NN which/WDT is/VBZ delicate/JJ in/IN the/DT best/JJS of/IN surgical/JJ conditions/NNS ./."," nsubj(prepared-33, <p>-1) nsubj(perform-35, <p>-1) advmod(<p>-1, Then-3) mark(wasting-6, without-5) conj:and(wasting-6, wasting-6') advcl(prepared-33, wasting-6) advcl(prepared-33, wasting-6') det(time-9, any-7) amod(time-9, more-8) dobj(wasting-6, time-9) case(deliberation-11, in-10) nmod:in(wasting-6, deliberation-11) cc(wasting-6, and-12) case(presence-15, with-13) amod(presence-15, perfect-14) nmod:with(wasting-6', presence-15) case(mind-17, of-16) nmod:of(presence-15, mind-17) cc(mind-17, and-18) nmod:of(presence-15, recollection-19) conj:and(mind-17, recollection-19) case(lectures-22, of-20) nummod(lectures-22, two-21) nmod:of(presence-15, lectures-22) acl(lectures-22, given-23) iobj(given-23, him-24) det(year-26, a-25) dobj(given-23, year-26) amod(year-26, previous-27) case(training-30, in-28) amod(training-30, basic-29) nmod:in(year-26, training-30) nsubj(prepared-33, Kinman-32) nsubj(perform-35, Kinman-32) root(ROOT-0, prepared-33) mark(perform-35, to-34) xcomp(prepared-33, perform-35) det(operation-37, an-36) dobj(perform-35, operation-37) nsubj(delicate-40, operation-37) ref(operation-37, which-38) cop(delicate-40, is-39) acl:relcl(operation-37, delicate-40) case(best-43, in-41) det(best-43, the-42) nmod:in(delicate-40, best-43) case(conditions-46, of-44) amod(conditions-46, surgical-45) nmod:of(best-43, conditions-46)  "
"After all , he was always tormented by that wasting asset incarnated in SAC 's head start : Use it now , before you lose it , he thought .","After/IN all/DT ,/, he/PRP was/VBD always/RB tormented/VBN by/IN that/DT wasting/NN asset/NN incarnated/VBN in/IN SAC/NNP 's/POS head/NN start/NN :/: Use/VB it/PRP now/RB ,/, before/IN you/PRP lose/VBP it/PRP ,/, he/PRP thought/VBD ./."," case(all-2, After-1) nmod:after(tormented-7, all-2) nsubjpass(tormented-7, he-4) auxpass(tormented-7, was-5) advmod(tormented-7, always-6) root(ROOT-0, tormented-7) case(asset-11, by-8) det(asset-11, that-9) compound(asset-11, wasting-10) nmod:by(tormented-7, asset-11) acl(asset-11, incarnated-12) case(start-17, in-13) nmod:poss(start-17, SAC-14) case(SAC-14, 's-15) compound(start-17, head-16) nmod:in(incarnated-12, start-17) ccomp(thought-29, Use-19) dobj(Use-19, it-20) advmod(Use-19, now-21) mark(lose-25, before-23) nsubj(lose-25, you-24) advcl(Use-19, lose-25) dobj(lose-25, it-26) nsubj(thought-29, he-28) parataxis(tormented-7, thought-29)  "
"By Smith 's calculations , the company was wasting $40,000 in labor every year .","By/IN Smith/NNP 's/POS calculations/NNS ,/, the/DT company/NN was/VBD wasting/VBG $/$ 40,000/CD in/IN labor/NN every/DT year/NN ./."," case(calculations-4, By-1) nmod:poss(calculations-4, Smith-2) case(Smith-2, 's-3) nmod:by(wasting-9, calculations-4) det(company-7, the-6) nsubj(wasting-9, company-7) aux(wasting-9, was-8) root(ROOT-0, wasting-9) dep(40,000-11, $-10) dobj(wasting-9, 40,000-11) case(labor-13, in-12) nmod:in(wasting-9, labor-13) det(year-15, every-14) nmod:tmod(wasting-9, year-15)  "
"Thinking two steps ahead will keep you from wasting time throughout your workout , "" adds Malone .","Thinking/VBG two/CD steps/NNS ahead/RB will/MD keep/VB you/PRP from/IN wasting/VBG time/NN throughout/IN your/PRP$ workout/NN ,/, ''/'' adds/VBZ Malone/NNP ./."," csubj(keep-6, Thinking-1) nummod(steps-3, two-2) nmod:npmod(ahead-4, steps-3) advmod(Thinking-1, ahead-4) aux(keep-6, will-5) ccomp(adds-16, keep-6) dobj(keep-6, you-7) mark(wasting-9, from-8) advcl(keep-6, wasting-9) dobj(wasting-9, time-10) case(workout-13, throughout-11) nmod:poss(workout-13, your-12) nmod:throughout(wasting-9, workout-13) root(ROOT-0, adds-16) nsubj(adds-16, Malone-17)  "
"Between last January and August , "" rapid wasting disease "" wiped out huge patches of coral in a 2,000-mile swath ranging from Mexico to the Caribbean .","Between/IN last/JJ January/NNP and/CC August/NNP ,/, ''/'' rapid/JJ wasting/NN disease/NN ''/'' wiped/VBD out/RP huge/JJ patches/NNS of/IN coral/NN in/IN a/DT 2,000-mile/JJ swath/NN ranging/VBG from/IN Mexico/NNP to/TO the/DT Caribbean/NNP ./."," case(January-3, Between-1) amod(January-3, last-2) nmod:between(wiped-12, January-3) cc(January-3, and-4) conj:and(January-3, August-5) nmod:between(wiped-12, August-5) amod(disease-10, rapid-8) compound(disease-10, wasting-9) nsubj(wiped-12, disease-10) root(ROOT-0, wiped-12) compound:prt(wiped-12, out-13) amod(patches-15, huge-14) dobj(wiped-12, patches-15) case(coral-17, of-16) nmod:of(patches-15, coral-17) case(swath-21, in-18) det(swath-21, a-19) amod(swath-21, 2,000-mile-20) nmod:in(wiped-12, swath-21) acl(swath-21, ranging-22) case(Mexico-24, from-23) nmod:from(ranging-22, Mexico-24) case(Caribbean-27, to-25) det(Caribbean-27, the-26) nmod:to(ranging-22, Caribbean-27)  "
"Like Damion , she was attacked by hemolytic uremic syndrome ( HUS ) , a wasting disease that invades nearly every organ in the body and destroys the blood 's ability to clot .","Like/IN Damion/NNP ,/, she/PRP was/VBD attacked/VBN by/IN hemolytic/JJ uremic/JJ syndrome/NN -LRB-/-LRB- HUS/NNP -RRB-/-RRB- ,/, a/DT wasting/NN disease/NN that/WDT invades/VBZ nearly/RB every/DT organ/NN in/IN the/DT body/NN and/CC destroys/VBZ the/DT blood/NN 's/POS ability/NN to/TO clot/NN ./."," case(Damion-2, Like-1) nmod:like(attacked-6, Damion-2) nsubjpass(attacked-6, she-4) auxpass(attacked-6, was-5) root(ROOT-0, attacked-6) case(syndrome-10, by-7) amod(syndrome-10, hemolytic-8) amod(syndrome-10, uremic-9) nmod:by(attacked-6, syndrome-10) appos(syndrome-10, HUS-12) det(disease-17, a-15) compound(disease-17, wasting-16) appos(syndrome-10, disease-17) nsubj(invades-19, disease-17) nsubj(destroys-27, disease-17) ref(disease-17, that-18) acl:relcl(disease-17, invades-19) advmod(organ-22, nearly-20) det(organ-22, every-21) dobj(invades-19, organ-22) case(body-25, in-23) det(body-25, the-24) nmod:in(organ-22, body-25) cc(invades-19, and-26) acl:relcl(disease-17, destroys-27) conj:and(invades-19, destroys-27) det(blood-29, the-28) nmod:poss(ability-31, blood-29) case(blood-29, 's-30) dobj(destroys-27, ability-31) case(clot-33, to-32) nmod:to(destroys-27, clot-33)  "
I thought I was probably wasting her Sidebar time .,I/PRP thought/VBD I/PRP was/VBD probably/RB wasting/VBG her/PRP$ Sidebar/NNP time/NN ./.," nsubj(thought-2, I-1) root(ROOT-0, thought-2) nsubj(wasting-6, I-3) aux(wasting-6, was-4) advmod(wasting-6, probably-5) ccomp(thought-2, wasting-6) nmod:poss(time-9, her-7) compound(time-9, Sidebar-8) dobj(wasting-6, time-9)  "
"After wasting an hour considering the matter , Lee had finally made up his mind to fight , but he had neither reconnoitered the field nor drawn up even the sketchiest battle plan , and when he ordered his troops to deploy , they spilled off the road in all directions , picking whatever terrain seemed to suit them .","After/IN wasting/VBG an/DT hour/NN considering/VBG the/DT matter/NN ,/, Lee/NNP had/VBD finally/RB made/VBN up/RP his/PRP$ mind/NN to/TO fight/VB ,/, but/CC he/PRP had/VBD neither/RB reconnoitered/VBN the/DT field/NN nor/CC drawn/VBN up/RP even/RB the/DT sketchiest/JJS battle/NN plan/NN ,/, and/CC when/WRB he/PRP ordered/VBD his/PRP$ troops/NNS to/TO deploy/NN ,/, they/PRP spilled/VBD off/RP the/DT road/NN in/IN all/DT directions/NNS ,/, picking/VBG whatever/WDT terrain/NN seemed/VBD to/TO suit/VB them/PRP ./."," mark(wasting-2, After-1) advcl(made-12, wasting-2) det(hour-4, an-3) dobj(wasting-2, hour-4) acl(hour-4, considering-5) det(matter-7, the-6) dobj(considering-5, matter-7) nsubj(made-12, Lee-9) aux(made-12, had-10) advmod(made-12, finally-11) root(ROOT-0, made-12) compound:prt(made-12, up-13) nmod:poss(mind-15, his-14) dobj(made-12, mind-15) mark(fight-17, to-16) advcl(made-12, fight-17) cc(made-12, but-19) nsubj(reconnoitered-23, he-20) nsubj(drawn-27, he-20) aux(reconnoitered-23, had-21) advmod(reconnoitered-23, neither-22) conj:but(made-12, reconnoitered-23) det(field-25, the-24) dobj(reconnoitered-23, field-25) cc(reconnoitered-23, nor-26) conj:but(made-12, drawn-27) conj:nor(reconnoitered-23, drawn-27) compound:prt(drawn-27, up-28) advmod(plan-33, even-29) det(plan-33, the-30) amod(plan-33, sketchiest-31) compound(plan-33, battle-32) dobj(drawn-27, plan-33) cc(reconnoitered-23, and-35) advmod(ordered-38, when-36) nsubj(ordered-38, he-37) advcl(spilled-45, ordered-38) nmod:poss(troops-40, his-39) dobj(ordered-38, troops-40) case(deploy-42, to-41) nmod:to(ordered-38, deploy-42) nsubj(spilled-45, they-44) conj:but(made-12, spilled-45) conj:nor(reconnoitered-23, spilled-45) compound:prt(spilled-45, off-46) det(road-48, the-47) dobj(spilled-45, road-48) case(directions-51, in-49) det(directions-51, all-50) nmod:in(road-48, directions-51) advcl(spilled-45, picking-53) dobj(seemed-56, whatever-54) nsubj(suit-58, whatever-54) nsubj(seemed-56, terrain-55) ccomp(picking-53, seemed-56) mark(suit-58, to-57) xcomp(seemed-56, suit-58) dobj(suit-58, them-59)  "
"<p> This was the moment of discovery I had been waiting years for , but it was not out in the "" real "" world , where I had been wasting time and gasoline , but firmly lodged in virtual reality .","<p>/RB This/DT was/VBD the/DT moment/NN of/IN discovery/NN I/PRP had/VBD been/VBN waiting/VBG years/NNS for/IN ,/, but/CC it/PRP was/VBD not/RB out/IN in/IN the/NNP ''/'' real/JJ ''/'' world/NN ,/, where/WRB I/PRP had/VBD been/VBN wasting/VBG time/NN and/CC gasoline/NN ,/, but/CC firmly/RB lodged/VBN in/IN virtual/JJ reality/NN ./."," advmod(moment-5, <p>-1) nsubj(moment-5, This-2) cop(moment-5, was-3) det(moment-5, the-4) root(ROOT-0, moment-5) case(discovery-7, of-6) nmod:of(moment-5, discovery-7) nsubj(waiting-11, I-8) aux(waiting-11, had-9) aux(waiting-11, been-10) acl:relcl(moment-5, waiting-11) nmod:tmod(waiting-11, years-12) nmod(waiting-11, for-13) cc(moment-5, but-15) nsubj(world-25, it-16) cop(world-25, was-17) neg(world-25, not-18) advmod(world-25, out-19) case(the-21, in-20) nmod:in(out-19, the-21) amod(world-25, real-23) conj:but(moment-5, world-25) advmod(wasting-31, where-27) nsubj(wasting-31, I-28) nsubj(lodged-38, I-28) aux(wasting-31, had-29) aux(wasting-31, been-30) acl:relcl(world-25, wasting-31) dobj(wasting-31, time-32) cc(time-32, and-33) dobj(wasting-31, gasoline-34) conj:and(time-32, gasoline-34) cc(wasting-31, but-36) advmod(lodged-38, firmly-37) acl:relcl(world-25, lodged-38) conj:but(wasting-31, lodged-38) case(reality-41, in-39) amod(reality-41, virtual-40) nmod:in(lodged-38, reality-41)  "
"Having mRNAs with built-in switches may offer cells a way to avoid wasting time and energy on production of regulatory proteins . """,Having/VBG mRNAs/NNS with/IN built-in/JJ switches/NNS may/MD offer/VB cells/NNS a/DT way/NN to/TO avoid/VB wasting/VBG time/NN and/CC energy/NN on/IN production/NN of/IN regulatory/JJ proteins/NNS ./. ''/''," csubj(offer-7, Having-1) dobj(Having-1, mRNAs-2) case(switches-5, with-3) amod(switches-5, built-in-4) nmod:with(Having-1, switches-5) aux(offer-7, may-6) root(ROOT-0, offer-7) iobj(offer-7, cells-8) det(way-10, a-9) dobj(offer-7, way-10) mark(avoid-12, to-11) acl(way-10, avoid-12) xcomp(avoid-12, wasting-13) dobj(wasting-13, time-14) cc(time-14, and-15) dobj(wasting-13, energy-16) conj:and(time-14, energy-16) case(production-18, on-17) nmod:on(wasting-13, production-18) case(proteins-21, of-19) amod(proteins-21, regulatory-20) nmod:of(production-18, proteins-21)  "
The ugly derelict sites are in some respects a blessing in disguise : They 're proof that Thailand has finally stopped wasting money on buildings that would only add to Bangkok 's huge collection of vacant property .,The/DT ugly/JJ derelict/NN sites/NNS are/VBP in/IN some/DT respects/VBZ a/DT blessing/NN in/IN disguise/NNP :/: They/PRP 're/VBP proof/NN that/IN Thailand/NNP has/VBZ finally/RB stopped/VBN wasting/VBG money/NN on/IN buildings/NNS that/WDT would/MD only/RB add/VB to/TO Bangkok/NNP 's/POS huge/JJ collection/NN of/IN vacant/JJ property/NN ./.," det(sites-4, The-1) amod(sites-4, ugly-2) compound(sites-4, derelict-3) nsubj(are-5, sites-4) root(ROOT-0, are-5) mark(respects-8, in-6) nsubj(respects-8, some-7) advcl(are-5, respects-8) det(blessing-10, a-9) dobj(respects-8, blessing-10) case(disguise-12, in-11) nmod:in(blessing-10, disguise-12) nsubj(proof-16, They-14) cop(proof-16, 're-15) parataxis(are-5, proof-16) mark(stopped-21, that-17) nsubj(stopped-21, Thailand-18) aux(stopped-21, has-19) advmod(stopped-21, finally-20) dep(proof-16, stopped-21) xcomp(stopped-21, wasting-22) dobj(wasting-22, money-23) case(buildings-25, on-24) nmod:on(wasting-22, buildings-25) nsubj(add-29, buildings-25) ref(buildings-25, that-26) aux(add-29, would-27) advmod(add-29, only-28) acl:relcl(buildings-25, add-29) case(collection-34, to-30) nmod:poss(collection-34, Bangkok-31) case(Bangkok-31, 's-32) amod(collection-34, huge-33) nmod:to(add-29, collection-34) case(property-37, of-35) amod(property-37, vacant-36) nmod:of(collection-34, property-37)  "
"<p> And while the politicians bicker and drag their feet , millions of children are wasting their days -- and their potential -- in unfit facilities .","<p>/VB And/CC while/IN the/DT politicians/NNS bicker/VBP and/CC drag/VBP their/PRP$ feet/NNS ,/, millions/NNS of/IN children/NNS are/VBP wasting/VBG their/PRP$ days/NNS --/: and/CC their/PRP$ potential/NN --/: in/IN unfit/NN facilities/NNS ./."," root(ROOT-0, <p>-1) cc(wasting-16, And-2) mark(bicker-6, while-3) det(politicians-5, the-4) nsubj(bicker-6, politicians-5) nsubj(drag-8, politicians-5) advcl(wasting-16, bicker-6) cc(bicker-6, and-7) conj:and(bicker-6, drag-8) advcl(wasting-16, drag-8) nmod:poss(feet-10, their-9) dobj(bicker-6, feet-10) nsubj(wasting-16, millions-12) case(children-14, of-13) nmod:of(millions-12, children-14) aux(wasting-16, are-15) dep(<p>-1, wasting-16) nmod:poss(days-18, their-17) nmod:tmod(wasting-16, days-18) cc(wasting-16, and-20) nmod:poss(potential-22, their-21) dep(facilities-26, potential-22) dep(unfit-25, in-24) amod(facilities-26, unfit-25) dep(<p>-1, facilities-26) conj:and(wasting-16, facilities-26)  "
"Come on , we 're wasting time . ""","Come/VBN on/IN ,/, we/PRP 're/VBP wasting/VBG time/NN ./. ''/''"," case(on-2, Come-1) advcl:come(wasting-6, on-2) nsubj(wasting-6, we-4) aux(wasting-6, 're-5) root(ROOT-0, wasting-6) dobj(wasting-6, time-7)  "
"An infrared detector in Eureka 's Dirt Alert models can see when you 're picking up pet hair , dirt , and dust , or just wasting time on a clean area .","An/DT infrared/JJ detector/NN in/IN Eureka/NNP 's/POS Dirt/NNP Alert/NNP models/NNS can/MD see/VB when/WRB you/PRP 're/VBP picking/VBG up/RP pet/JJ hair/NN ,/, dirt/NN ,/, and/CC dust/NN ,/, or/CC just/RB wasting/VBG time/NN on/IN a/DT clean/JJ area/NN ./."," det(detector-3, An-1) amod(detector-3, infrared-2) nsubj(see-11, detector-3) case(models-9, in-4) nmod:poss(models-9, Eureka-5) case(Eureka-5, 's-6) compound(models-9, Dirt-7) compound(models-9, Alert-8) nmod:in(detector-3, models-9) aux(see-11, can-10) root(ROOT-0, see-11) advmod(picking-15, when-12) nsubj(picking-15, you-13) nsubj(wasting-27, you-13) aux(picking-15, 're-14) advcl(see-11, picking-15) compound:prt(picking-15, up-16) amod(hair-18, pet-17) dobj(picking-15, hair-18) dobj(picking-15, dirt-20) conj:and(hair-18, dirt-20) cc(hair-18, and-22) dobj(picking-15, dust-23) conj:and(hair-18, dust-23) cc(picking-15, or-25) advmod(wasting-27, just-26) advcl(see-11, wasting-27) conj:or(picking-15, wasting-27) dobj(wasting-27, time-28) case(area-32, on-29) det(area-32, a-30) amod(area-32, clean-31) nmod:on(time-28, area-32)  "
"This ease gives us the freedom to try many variations in vaccine composition without worrying about wasting blocks of time and money . """,This/DT ease/NN gives/VBZ us/PRP the/DT freedom/NN to/TO try/VB many/JJ variations/NNS in/IN vaccine/NN composition/NN without/IN worrying/VBG about/IN wasting/VBG blocks/NNS of/IN time/NN and/CC money/NN ./. ''/''," det(ease-2, This-1) nsubj(gives-3, ease-2) root(ROOT-0, gives-3) iobj(gives-3, us-4) det(freedom-6, the-5) dobj(gives-3, freedom-6) mark(try-8, to-7) acl(freedom-6, try-8) amod(variations-10, many-9) dobj(try-8, variations-10) case(composition-13, in-11) compound(composition-13, vaccine-12) nmod:in(variations-10, composition-13) mark(worrying-15, without-14) advcl(try-8, worrying-15) mark(wasting-17, about-16) advcl(worrying-15, wasting-17) dobj(wasting-17, blocks-18) case(time-20, of-19) nmod:of(blocks-18, time-20) cc(time-20, and-21) nmod:of(blocks-18, money-22) conj:and(time-20, money-22)  "
So trying to predict the future really just means wasting a hell of a lot of time in the present-and watching your quality of life nosedive .,So/RB trying/VBG to/TO predict/VB the/DT future/NN really/RB just/RB means/VBZ wasting/VBG a/DT hell/NN of/IN a/DT lot/NN of/IN time/NN in/IN the/DT present-and/JJ watching/NN your/PRP$ quality/NN of/IN life/NN nosedive/NN ./.," advmod(trying-2, So-1) root(ROOT-0, trying-2) mark(predict-4, to-3) xcomp(trying-2, predict-4) det(future-6, the-5) dobj(predict-4, future-6) advmod(predict-4, really-7) advmod(predict-4, just-8) dep(trying-2, means-9) xcomp(means-9, wasting-10) det(hell-12, a-11) dobj(wasting-10, hell-12) case(lot-15, of-13) det(lot-15, a-14) nmod:of(hell-12, lot-15) case(time-17, of-16) nmod:of(lot-15, time-17) case(watching-21, in-18) det(watching-21, the-19) amod(watching-21, present-and-20) nmod:in(wasting-10, watching-21) nmod:poss(quality-23, your-22) nsubj(trying-2, quality-23) nsubj(predict-4, quality-23) case(nosedive-26, of-24) compound(nosedive-26, life-25) nmod:of(quality-23, nosedive-26)  "
"Instead of wasting his time with on-your-knees groveling , make a straightforward confession . ""","Instead/RB of/IN wasting/VBG his/PRP$ time/NN with/IN on-your-knees/JJ groveling/NN ,/, make/VB a/DT straightforward/JJ confession/NN ./. ''/''"," mark(wasting-3, Instead-1) mwe(Instead-1, of-2) advcl(make-10, wasting-3) nmod:poss(time-5, his-4) dobj(wasting-3, time-5) case(groveling-8, with-6) amod(groveling-8, on-your-knees-7) nmod:with(wasting-3, groveling-8) root(ROOT-0, make-10) det(confession-13, a-11) amod(confession-13, straightforward-12) dobj(make-10, confession-13)  "
"Likewise , glutamine has been shown to produce potent anti-catabolic effects which can prevent muscle wasting .","Likewise/RB ,/, glutamine/NN has/VBZ been/VBN shown/VBN to/TO produce/VB potent/JJ anti-catabolic/JJ effects/NNS which/WDT can/MD prevent/VB muscle/NN wasting/NN ./."," advmod(shown-6, Likewise-1) nsubjpass(shown-6, glutamine-3) nsubj(produce-8, glutamine-3) aux(shown-6, has-4) auxpass(shown-6, been-5) root(ROOT-0, shown-6) mark(produce-8, to-7) xcomp(shown-6, produce-8) amod(effects-11, potent-9) amod(effects-11, anti-catabolic-10) dobj(produce-8, effects-11) nsubj(prevent-14, effects-11) ref(effects-11, which-12) aux(prevent-14, can-13) acl:relcl(effects-11, prevent-14) compound(wasting-16, muscle-15) dobj(prevent-14, wasting-16)  "
"If there 's nothing wrong with their child , they 'll say , "" I 'm so sorry for wasting your time . '","If/IN there/EX 's/VBZ nothing/NN wrong/JJ with/IN their/PRP$ child/NN ,/, they/PRP 'll/MD say/VB ,/, ''/'' I/PRP 'm/VBP so/RB sorry/JJ for/IN wasting/VBG your/PRP$ time/NN ./. '/''"," mark('s-3, If-1) expl('s-3, there-2) advcl(say-12, 's-3) nmod:npmod(wrong-5, nothing-4) xcomp('s-3, wrong-5) case(child-8, with-6) nmod:poss(child-8, their-7) nmod:with(wrong-5, child-8) nsubj(say-12, they-10) aux(say-12, 'll-11) ccomp('m-16, say-12) nsubj('m-16, I-15) root(ROOT-0, 'm-16) advmod(sorry-18, so-17) xcomp('m-16, sorry-18) mark(wasting-20, for-19) advcl(sorry-18, wasting-20) nmod:poss(time-22, your-21) dobj(wasting-20, time-22)  "
"Any longer than that , and you 're probably wasting time .","Any/VBG longer/RB than/IN that/DT ,/, and/CC you/PRP 're/VBP probably/RB wasting/VBG time/NN ./."," root(ROOT-0, Any-1) advmod(Any-1, longer-2) case(longer-2, than-3) dep(longer-2, that-4) cc(Any-1, and-6) nsubj(wasting-10, you-7) aux(wasting-10, 're-8) advmod(wasting-10, probably-9) conj:and(Any-1, wasting-10) dobj(wasting-10, time-11)  "
Others were wasting away slowly .,Others/NNS were/VBD wasting/VBG away/RB slowly/RB ./.," nsubj(wasting-3, Others-1) aux(wasting-3, were-2) root(ROOT-0, wasting-3) advmod(slowly-5, away-4) advmod(wasting-3, slowly-5)  "
"But hey , we 're wasting time .","But/CC hey/RB ,/, we/PRP 're/VBP wasting/VBG time/NN ./."," cc(wasting-6, But-1) advmod(wasting-6, hey-2) nsubj(wasting-6, we-4) aux(wasting-6, 're-5) root(ROOT-0, wasting-6) dobj(wasting-6, time-7)  "
"Then I start making the rounds again , wasting whole mornings waiting for some assistant manager to show up , even dipping into places so creepy that the front-desk clerk greets you from behind bulletproof glass and sells pints of liquor over the counter .","Then/RB I/PRP start/VBP making/VBG the/DT rounds/NNS again/RB ,/, wasting/VBG whole/JJ mornings/NNS waiting/VBG for/IN some/DT assistant/JJ manager/NN to/TO show/VB up/RP ,/, even/RB dipping/VBG into/IN places/NNS so/RB creepy/JJ that/IN the/DT front-desk/JJ clerk/NN greets/VBZ you/PRP from/IN behind/IN bulletproof/JJ glass/NN and/CC sells/VBZ pints/NNS of/IN liquor/NN over/IN the/DT counter/NN ./."," advmod(start-3, Then-1) nsubj(start-3, I-2) root(ROOT-0, start-3) ccomp(start-3, making-4) det(rounds-6, the-5) dobj(making-4, rounds-6) advmod(making-4, again-7) dep(making-4, wasting-9) amod(mornings-11, whole-10) dobj(wasting-9, mornings-11) acl(mornings-11, waiting-12) case(manager-16, for-13) det(manager-16, some-14) amod(manager-16, assistant-15) nmod:for(waiting-12, manager-16) mark(show-18, to-17) xcomp(waiting-12, show-18) compound:prt(show-18, up-19) advmod(dipping-22, even-21) dep(making-4, dipping-22) case(places-24, into-23) nmod:into(dipping-22, places-24) advmod(creepy-26, so-25) amod(places-24, creepy-26) mark(greets-31, that-27) det(clerk-30, the-28) amod(clerk-30, front-desk-29) nsubj(greets-31, clerk-30) nsubj(sells-38, clerk-30) ccomp(dipping-22, greets-31) dobj(greets-31, you-32) case(glass-36, from-33) case(glass-36, behind-34) amod(glass-36, bulletproof-35) nmod:behind(greets-31, glass-36) cc(greets-31, and-37) ccomp(dipping-22, sells-38) conj:and(greets-31, sells-38) dobj(sells-38, pints-39) case(liquor-41, of-40) nmod:of(pints-39, liquor-41) case(counter-44, over-42) det(counter-44, the-43) nmod:over(sells-38, counter-44)  "
They 're wasting a chance to really use my talents .,They/PRP 're/VBP wasting/VBG a/DT chance/NN to/TO really/RB use/VB my/PRP$ talents/NNS ./.," nsubj(wasting-3, They-1) aux(wasting-3, 're-2) root(ROOT-0, wasting-3) det(chance-5, a-4) dobj(wasting-3, chance-5) mark(use-8, to-6) advmod(use-8, really-7) acl(chance-5, use-8) nmod:poss(talents-10, my-9) dobj(use-8, talents-10)  "
