sent,tags,parse
What is surprising is that neither the Western critics of the IMF nor the Asians themselves have talked much about how to cut interest rates without sending currencies into a free fall .,What/WP is/VBZ surprising/JJ is/VBZ that/DT neither/CC the/DT Western/JJ critics/NNS of/IN the/DT IMF/NNP nor/CC the/DT Asians/NNPS themselves/PRP have/VBP talked/VBN much/RB about/IN how/WRB to/TO cut/VB interest/NN rates/NNS without/IN sending/VBG currencies/NNS into/IN a/DT free/JJ fall/NN ./.," nsubj(surprising-3, What-1) cop(surprising-3, is-2) csubj(that-5, surprising-3) cop(that-5, is-4) root(ROOT-0, that-5) cc:preconj(that-5, neither-6) det(critics-9, the-7) amod(critics-9, Western-8) conj(that-5, critics-9) case(IMF-12, of-10) det(IMF-12, the-11) nmod:of(critics-9, IMF-12) cc(critics-9, nor-13) det(Asians-15, the-14) conj(that-5, Asians-15) conj:nor(critics-9, Asians-15) nsubj(talked-18, themselves-16) aux(talked-18, have-17) acl:relcl(Asians-15, talked-18) advmod(talked-18, much-19) mark(cut-23, about-20) advmod(cut-23, how-21) mark(cut-23, to-22) advcl(much-19, cut-23) compound(rates-25, interest-24) dobj(cut-23, rates-25) mark(sending-27, without-26) advcl(cut-23, sending-27) dobj(sending-27, currencies-28) case(fall-32, into-29) det(fall-32, a-30) amod(fall-32, free-31) nmod:into(sending-27, fall-32)  "
"It is no coincidence that the Michigan Education Association and the National Education Association are sending teachers to the General Motors Saturn plant in Spring Hill , Tenn . ""","It/PRP is/VBZ no/DT coincidence/NN that/IN the/DT Michigan/NNP Education/NNP Association/NNP and/CC the/DT National/NNP Education/NNP Association/NNP are/VBP sending/VBG teachers/NNS to/TO the/DT General/NNP Motors/NNPS Saturn/NNP plant/NN in/IN Spring/NNP Hill/NNP ,/, Tenn/NNP ./. ''/''"," nsubj(coincidence-4, It-1) cop(coincidence-4, is-2) neg(coincidence-4, no-3) root(ROOT-0, coincidence-4) mark(sending-16, that-5) det(Association-9, the-6) compound(Association-9, Michigan-7) compound(Association-9, Education-8) nsubj(sending-16, Association-9) cc(Association-9, and-10) det(Association-14, the-11) compound(Association-14, National-12) compound(Association-14, Education-13) conj:and(Association-9, Association-14) nsubj(sending-16, Association-14) aux(sending-16, are-15) ccomp(coincidence-4, sending-16) dobj(sending-16, teachers-17) case(plant-23, to-18) det(plant-23, the-19) compound(plant-23, General-20) compound(plant-23, Motors-21) compound(plant-23, Saturn-22) nmod:to(sending-16, plant-23) case(Hill-26, in-24) compound(Hill-26, Spring-25) nmod:in(plant-23, Hill-26) appos(Hill-26, Tenn-28)  "
"Some in the Nixon camp considered such Segretti operations as sending thousands of unordered pizzas to Democratic Party headquarters , canceling Democratic rallies , and employing paid spies in Muskie 's entourage "" sophomoric . ""","Some/DT in/IN the/DT Nixon/NNP camp/NN considered/VBD such/JJ Segretti/NNP operations/NNS as/IN sending/VBG thousands/NNS of/IN unordered/JJ pizzas/NNS to/TO Democratic/JJ Party/NNP headquarters/NNS ,/, canceling/VBG Democratic/JJ rallies/NNS ,/, and/CC employing/VBG paid/VBN spies/NNS in/IN Muskie/NNP 's/POS entourage/JJ ''/'' sophomoric/NN ./. ''/''"," nsubj(considered-6, Some-1) case(camp-5, in-2) det(camp-5, the-3) compound(camp-5, Nixon-4) nmod:in(Some-1, camp-5) root(ROOT-0, considered-6) amod(operations-9, such-7) compound(operations-9, Segretti-8) dobj(considered-6, operations-9) mark(sending-11, as-10) advcl(considered-6, sending-11) dobj(sending-11, thousands-12) case(pizzas-15, of-13) amod(pizzas-15, unordered-14) nmod:of(thousands-12, pizzas-15) case(headquarters-19, to-16) amod(headquarters-19, Democratic-17) compound(headquarters-19, Party-18) nmod:to(sending-11, headquarters-19) advcl(considered-6, canceling-21) conj:and(sending-11, canceling-21) amod(rallies-23, Democratic-22) dobj(canceling-21, rallies-23) cc(sending-11, and-25) advcl(considered-6, employing-26) conj:and(sending-11, employing-26) amod(spies-28, paid-27) dobj(employing-26, spies-28) case(sophomoric-34, in-29) nmod:poss(sophomoric-34, Muskie-30) case(Muskie-30, 's-31) amod(sophomoric-34, entourage-32) nmod:in(employing-26, sophomoric-34)  "
"Because of their disdain for his proclamation of Vietnam successes , he decided to declare war on the media , sending out Vice Pres.","Because/IN of/IN their/PRP$ disdain/NN for/IN his/PRP$ proclamation/NN of/IN Vietnam/NNP successes/NNS ,/, he/PRP decided/VBD to/TO declare/VB war/NN on/IN the/DT media/NNS ,/, sending/VBG out/RP Vice/NNP Pres./NNP"," case(disdain-4, Because-1) case(disdain-4, of-2) nmod:poss(disdain-4, their-3) nmod:of(decided-13, disdain-4) case(proclamation-7, for-5) nmod:poss(proclamation-7, his-6) nmod:for(disdain-4, proclamation-7) case(successes-10, of-8) compound(successes-10, Vietnam-9) nmod:of(proclamation-7, successes-10) nsubj(decided-13, he-12) nsubj(declare-15, he-12) root(ROOT-0, decided-13) mark(declare-15, to-14) xcomp(decided-13, declare-15) dobj(declare-15, war-16) case(media-19, on-17) det(media-19, the-18) nmod:on(declare-15, media-19) xcomp(decided-13, sending-21) compound:prt(sending-21, out-22) compound(Pres.-24, Vice-23) dobj(sending-21, Pres.-24)  "
"In 1979 , Chinmoy apparently decided to teach Lenz a lesson in humility and obedience by sending him to San Diego to open a Laundromat .","In/IN 1979/CD ,/, Chinmoy/NNP apparently/RB decided/VBD to/TO teach/VB Lenz/NNP a/DT lesson/NN in/IN humility/NN and/CC obedience/NN by/IN sending/VBG him/PRP to/TO San/NNP Diego/NNP to/TO open/VB a/DT Laundromat/NN ./."," case(1979-2, In-1) nmod:in(decided-6, 1979-2) nsubj(decided-6, Chinmoy-4) nsubj(teach-8, Chinmoy-4) advmod(decided-6, apparently-5) root(ROOT-0, decided-6) mark(teach-8, to-7) xcomp(decided-6, teach-8) iobj(teach-8, Lenz-9) det(lesson-11, a-10) dobj(teach-8, lesson-11) case(humility-13, in-12) nmod:in(lesson-11, humility-13) cc(humility-13, and-14) nmod:in(lesson-11, obedience-15) conj:and(humility-13, obedience-15) mark(sending-17, by-16) advcl(decided-6, sending-17) dobj(sending-17, him-18) case(Diego-21, to-19) compound(Diego-21, San-20) nmod:to(sending-17, Diego-21) mark(open-23, to-22) advcl(sending-17, open-23) det(Laundromat-25, a-24) dobj(open-23, Laundromat-25)  "
"He seemed relatively unconcerned , as it had been a stressful time in my otherwise sedate life ( preparing for comprehensive exams , sending out invitations for a graduation and diaconate ordination , contemplating a move to a new city ) .","He/PRP seemed/VBD relatively/RB unconcerned/JJ ,/, as/IN it/PRP had/VBD been/VBN a/DT stressful/JJ time/NN in/IN my/PRP$ otherwise/RB sedate/JJ life/NN -LRB-/-LRB- preparing/VBG for/IN comprehensive/JJ exams/NNS ,/, sending/VBG out/RP invitations/NNS for/IN a/DT graduation/NN and/CC diaconate/NN ordination/NN ,/, contemplating/VBG a/DT move/NN to/TO a/DT new/JJ city/NN -RRB-/-RRB- ./."," nsubj(seemed-2, He-1) root(ROOT-0, seemed-2) advmod(unconcerned-4, relatively-3) xcomp(seemed-2, unconcerned-4) mark(time-12, as-6) nsubj(time-12, it-7) aux(time-12, had-8) cop(time-12, been-9) det(time-12, a-10) amod(time-12, stressful-11) advcl(seemed-2, time-12) case(life-17, in-13) nmod:poss(life-17, my-14) advmod(sedate-16, otherwise-15) amod(life-17, sedate-16) nmod:in(time-12, life-17) dep(life-17, preparing-19) case(exams-22, for-20) amod(exams-22, comprehensive-21) nmod:for(preparing-19, exams-22) dep(preparing-19, sending-24) compound:prt(sending-24, out-25) dobj(sending-24, invitations-26) case(ordination-32, for-27) det(ordination-32, a-28) compound(ordination-32, graduation-29) cc(graduation-29, and-30) conj:and(graduation-29, diaconate-31) compound(ordination-32, diaconate-31) nmod:for(invitations-26, ordination-32) dep(preparing-19, contemplating-34) det(move-36, a-35) dobj(contemplating-34, move-36) case(city-40, to-37) det(city-40, a-38) amod(city-40, new-39) nmod:to(preparing-19, city-40)  "
"We were going to stay for the public viewing through the Clark , but Arizona 's usually clear skies turned stormy , sending us back down Oak Creek .","We/PRP were/VBD going/VBG to/TO stay/VB for/IN the/DT public/JJ viewing/NN through/IN the/DT Clark/NNP ,/, but/CC Arizona/NNP 's/POS usually/RB clear/JJ skies/NNS turned/VBD stormy/JJ ,/, sending/VBG us/PRP back/RP down/IN Oak/NNP Creek/NNP ./."," nsubj(going-3, We-1) nsubj(stay-5, We-1) aux(going-3, were-2) root(ROOT-0, going-3) mark(stay-5, to-4) xcomp(going-3, stay-5) case(viewing-9, for-6) det(viewing-9, the-7) amod(viewing-9, public-8) nmod:for(stay-5, viewing-9) case(Clark-12, through-10) det(Clark-12, the-11) nmod:through(stay-5, Clark-12) cc(going-3, but-14) nmod:poss(skies-19, Arizona-15) case(Arizona-15, 's-16) advmod(clear-18, usually-17) amod(skies-19, clear-18) nsubj(turned-20, skies-19) conj:but(going-3, turned-20) xcomp(turned-20, stormy-21) xcomp(turned-20, sending-23) dobj(sending-23, us-24) compound:prt(sending-23, back-25) case(Creek-28, down-26) compound(Creek-28, Oak-27) nmod:down(sending-23, Creek-28)  "
"He devotes a portion of each day to sending or responding to E-mail messages . """,He/PRP devotes/VBZ a/DT portion/NN of/IN each/DT day/NN to/TO sending/VBG or/CC responding/VBG to/TO E-mail/NN messages/NNS ./. ''/''," nsubj(devotes-2, He-1) root(ROOT-0, devotes-2) det(portion-4, a-3) dobj(devotes-2, portion-4) case(day-7, of-5) det(day-7, each-6) nmod:of(portion-4, day-7) mark(sending-9, to-8) acl(day-7, sending-9) cc(sending-9, or-10) acl(day-7, responding-11) conj:or(sending-9, responding-11) case(messages-14, to-12) compound(messages-14, E-mail-13) nmod:to(sending-9, messages-14)  "
"I know that she is financially secure , but she is not married , and to openly talk about planning on having all of these children could possibly be the wrong message for someone as popular as Erykah to be sending out .","I/PRP know/VBP that/IN she/PRP is/VBZ financially/RB secure/JJ ,/, but/CC she/PRP is/VBZ not/RB married/VBN ,/, and/CC to/TO openly/RB talk/VB about/IN planning/VBG on/IN having/VBG all/DT of/IN these/DT children/NNS could/MD possibly/RB be/VB the/DT wrong/JJ message/NN for/IN someone/NN as/RB popular/JJ as/IN Erykah/NNP to/TO be/VB sending/VBG out/RP ./."," nsubj(know-2, I-1) root(ROOT-0, know-2) mark(secure-7, that-3) nsubj(secure-7, she-4) cop(secure-7, is-5) advmod(secure-7, financially-6) ccomp(know-2, secure-7) cc(know-2, but-9) nsubjpass(married-13, she-10) auxpass(married-13, is-11) neg(married-13, not-12) conj:but(know-2, married-13) cc(married-13, and-15) mark(talk-18, to-16) advmod(talk-18, openly-17) csubj(message-32, talk-18) mark(planning-20, about-19) advcl(talk-18, planning-20) mark(having-22, on-21) advcl(planning-20, having-22) dobj(having-22, all-23) case(children-26, of-24) det(children-26, these-25) nmod:of(all-23, children-26) aux(message-32, could-27) advmod(message-32, possibly-28) cop(message-32, be-29) det(message-32, the-30) amod(message-32, wrong-31) conj:but(know-2, message-32) conj:and(married-13, message-32) case(someone-34, for-33) nmod:for(message-32, someone-34) advmod(popular-36, as-35) amod(someone-34, popular-36) mark(sending-41, as-37) nsubj(sending-41, Erykah-38) mark(sending-41, to-39) aux(sending-41, be-40) advcl(message-32, sending-41) compound:prt(sending-41, out-42)  "
"It was in a way the flip side of the region 's traditional isolationism , a way to play world power without sending soldiers overseas .","It/PRP was/VBD in/IN a/DT way/NN the/DT flip/JJ side/NN of/IN the/DT region/NN 's/POS traditional/JJ isolationism/NN ,/, a/DT way/NN to/TO play/VB world/NN power/NN without/IN sending/VBG soldiers/NNS overseas/RB ./."," nsubj(side-8, It-1) cop(side-8, was-2) case(way-5, in-3) det(way-5, a-4) nmod:in(side-8, way-5) det(side-8, the-6) amod(side-8, flip-7) root(ROOT-0, side-8) case(isolationism-14, of-9) det(region-11, the-10) nmod:poss(isolationism-14, region-11) case(region-11, 's-12) amod(isolationism-14, traditional-13) nmod:of(side-8, isolationism-14) det(way-17, a-16) appos(isolationism-14, way-17) mark(play-19, to-18) acl(way-17, play-19) compound(power-21, world-20) dobj(play-19, power-21) mark(sending-23, without-22) advcl(play-19, sending-23) dobj(sending-23, soldiers-24) advmod(sending-23, overseas-25)  "
"<p> Stripping the bombers of most of their guns and sending them in low and at night , LeMay dispatched 334 bombers from bases in the Marianas on March 9 , 1945 , each carrying about six tons of incendiary bombs .","<p>/RB Stripping/VBG the/DT bombers/NNS of/IN most/JJS of/IN their/PRP$ guns/NNS and/CC sending/VBG them/PRP in/IN low/JJ and/CC at/IN night/NN ,/, LeMay/NNP dispatched/VBD 334/CD bombers/NNS from/IN bases/NNS in/IN the/DT Marianas/NNPS on/IN March/NNP 9/CD ,/, 1945/CD ,/, each/DT carrying/VBG about/RB six/CD tons/NNS of/IN incendiary/JJ bombs/NNS ./."," advmod(Stripping-2, <p>-1) advcl(dispatched-20, Stripping-2) det(bombers-4, the-3) dobj(Stripping-2, bombers-4) case(most-6, of-5) nmod:of(bombers-4, most-6) case(guns-9, of-7) nmod:poss(guns-9, their-8) nmod:of(most-6, guns-9) cc(Stripping-2, and-10) conj:and(Stripping-2, sending-11) conj:and(Stripping-2, sending-11') conj:and(sending-11, sending-11') advcl(dispatched-20, sending-11) dobj(sending-11, them-12) case(low-14, in-13) nmod:in(sending-11, low-14) cc(sending-11, and-15) case(night-17, at-16) nmod:at(sending-11', night-17) nsubj(dispatched-20, LeMay-19) root(ROOT-0, dispatched-20) nummod(bombers-22, 334-21) dobj(dispatched-20, bombers-22) case(bases-24, from-23) nmod:from(dispatched-20, bases-24) case(Marianas-27, in-25) det(Marianas-27, the-26) nmod:in(bases-24, Marianas-27) case(March-29, on-28) nmod:on(dispatched-20, March-29) nummod(March-29, 9-30) nummod(March-29, 1945-32) dobj(dispatched-20, each-34) xcomp(dispatched-20, carrying-35) advmod(six-37, about-36) nummod(tons-38, six-37) dobj(carrying-35, tons-38) case(bombs-41, of-39) amod(bombs-41, incendiary-40) nmod:of(tons-38, bombs-41)  "
"<p> Most Underrated Space Achievement : Ranger 7 , an unmanned probe that struck the moon in August 1964 , sending back TV images during its terminal dive .","<p>/NNP Most/NNP Underrated/NNP Space/NNP Achievement/NNP :/: Ranger/NNP 7/CD ,/, an/DT unmanned/JJ probe/NN that/WDT struck/VBD the/DT moon/NN in/IN August/NNP 1964/CD ,/, sending/VBG back/RP TV/NN images/NNS during/IN its/PRP$ terminal/NN dive/NN ./."," compound(Achievement-5, <p>-1) compound(Achievement-5, Most-2) compound(Achievement-5, Underrated-3) compound(Achievement-5, Space-4) root(ROOT-0, Achievement-5) dep(Achievement-5, Ranger-7) nummod(Ranger-7, 7-8) det(probe-12, an-10) amod(probe-12, unmanned-11) appos(Ranger-7, probe-12) nsubj(struck-14, probe-12) ref(probe-12, that-13) acl:relcl(probe-12, struck-14) det(moon-16, the-15) dobj(struck-14, moon-16) case(August-18, in-17) nmod:in(moon-16, August-18) nummod(August-18, 1964-19) advcl(struck-14, sending-21) compound:prt(sending-21, back-22) compound(images-24, TV-23) dobj(sending-21, images-24) case(dive-28, during-25) nmod:poss(dive-28, its-26) compound(dive-28, terminal-27) nmod:during(sending-21, dive-28)  "
( The same logic was sending Medicaid patients to the emergency room for complaints that could have been handled by a general practitioner . ),-LRB-/-LRB- The/DT same/JJ logic/NN was/VBD sending/VBG Medicaid/NNP patients/NNS to/TO the/DT emergency/NN room/NN for/IN complaints/NNS that/WDT could/MD have/VB been/VBN handled/VBN by/IN a/DT general/JJ practitioner/NN ./. -RRB-/-RRB-," det(logic-4, The-2) amod(logic-4, same-3) nsubj(sending-6, logic-4) aux(sending-6, was-5) root(ROOT-0, sending-6) compound(patients-8, Medicaid-7) dobj(sending-6, patients-8) case(room-12, to-9) det(room-12, the-10) compound(room-12, emergency-11) nmod:to(sending-6, room-12) case(complaints-14, for-13) nmod:for(room-12, complaints-14) nsubjpass(handled-19, complaints-14) ref(complaints-14, that-15) aux(handled-19, could-16) aux(handled-19, have-17) auxpass(handled-19, been-18) acl:relcl(complaints-14, handled-19) case(practitioner-23, by-20) det(practitioner-23, a-21) amod(practitioner-23, general-22) nmod:by(handled-19, practitioner-23)  "
"<p> Bill Clinton has repeatedly tried to commit political suicide , but the Republicans keep sending rescue squads up the ladders to talk him off his balcony and administer first aid .","<p>/NNP Bill/NNP Clinton/NNP has/VBZ repeatedly/RB tried/VBN to/TO commit/VB political/JJ suicide/NN ,/, but/CC the/DT Republicans/NNPS keep/VBP sending/VBG rescue/NN squads/NNS up/IN the/DT ladders/NNS to/TO talk/VB him/PRP off/IN his/PRP$ balcony/NN and/CC administer/VB first/JJ aid/NN ./."," compound(Clinton-3, <p>-1) compound(Clinton-3, Bill-2) nsubj(tried-6, Clinton-3) nsubj(commit-8, Clinton-3) aux(tried-6, has-4) advmod(tried-6, repeatedly-5) root(ROOT-0, tried-6) mark(commit-8, to-7) xcomp(tried-6, commit-8) amod(suicide-10, political-9) dobj(commit-8, suicide-10) cc(tried-6, but-12) det(Republicans-14, the-13) nsubj(keep-15, Republicans-14) conj:but(tried-6, keep-15) xcomp(keep-15, sending-16) compound(squads-18, rescue-17) dobj(sending-16, squads-18) case(ladders-21, up-19) det(ladders-21, the-20) nmod:up(sending-16, ladders-21) mark(talk-23, to-22) advcl(sending-16, talk-23) dobj(talk-23, him-24) case(balcony-27, off-25) nmod:poss(balcony-27, his-26) nmod:off(talk-23, balcony-27) cc(talk-23, and-28) advcl(sending-16, administer-29) conj:and(talk-23, administer-29) amod(aid-31, first-30) dobj(administer-29, aid-31)  "
"I agreed , and over the months , my manager and I were bombarded with calls from the telethon setting a time , a place , sending a script and then another script , arranging every detail .","I/PRP agreed/VBD ,/, and/CC over/IN the/DT months/NNS ,/, my/PRP$ manager/NN and/CC I/PRP were/VBD bombarded/VBN with/IN calls/NNS from/IN the/DT telethon/NN setting/VBG a/DT time/NN ,/, a/DT place/NN ,/, sending/VBG a/DT script/NN and/CC then/RB another/DT script/NN ,/, arranging/VBG every/DT detail/NN ./."," nsubj(agreed-2, I-1) root(ROOT-0, agreed-2) cc(agreed-2, and-4) case(months-7, over-5) det(months-7, the-6) nmod:over(bombarded-14, months-7) nmod:poss(manager-10, my-9) nsubjpass(bombarded-14, manager-10) cc(manager-10, and-11) conj:and(manager-10, I-12) nsubjpass(bombarded-14, I-12) auxpass(bombarded-14, were-13) conj:and(agreed-2, bombarded-14) case(calls-16, with-15) nmod:with(bombarded-14, calls-16) case(telethon-19, from-17) det(telethon-19, the-18) nmod:from(bombarded-14, telethon-19) dep(telethon-19, setting-20) det(time-22, a-21) dobj(setting-20, time-22) det(place-25, a-24) appos(time-22, place-25) dep(setting-20, sending-27) det(script-29, a-28) dobj(sending-27, script-29) cc(script-29, and-30) advmod(script-33, then-31) det(script-33, another-32) dobj(sending-27, script-33) conj:and(script-29, script-33) dep(setting-20, arranging-35) det(detail-37, every-36) dobj(arranging-35, detail-37)  "
"<p> One of CATIC 's current suppliers , A.M. Castle &; Company in Franklin Park , Illinois , has been sending specialty steel parts , aerospace alloys , and corrosion-resistant alloys to CATIC in China .","<p>/NN One/CD of/IN CATIC/NNP 's/POS current/JJ suppliers/NNS ,/, A.M./NNP Castle/NNP &/SYM ;/: Company/NN in/IN Franklin/NNP Park/NNP ,/, Illinois/NNP ,/, has/VBZ been/VBN sending/VBG specialty/NN steel/NN parts/NNS ,/, aerospace/NN alloys/NNS ,/, and/CC corrosion-resistant/JJ alloys/NNS to/TO CATIC/NNP in/IN China/NNP ./."," nsubj(sending-22, <p>-1) nummod(<p>-1, One-2) case(suppliers-7, of-3) nmod:poss(suppliers-7, CATIC-4) case(CATIC-4, 's-5) amod(suppliers-7, current-6) nmod:of(<p>-1, suppliers-7) compound(Castle-10, A.M.-9) appos(<p>-1, Castle-10) dep(Castle-10, &-11) dep(Castle-10, Company-13) case(Park-16, in-14) compound(Park-16, Franklin-15) nmod:in(Company-13, Park-16) appos(<p>-1, Illinois-18) aux(sending-22, has-20) aux(sending-22, been-21) root(ROOT-0, sending-22) compound(parts-25, specialty-23) compound(parts-25, steel-24) dobj(sending-22, parts-25) compound(alloys-28, aerospace-27) dobj(sending-22, alloys-28) conj:and(parts-25, alloys-28) cc(parts-25, and-30) amod(alloys-32, corrosion-resistant-31) dobj(sending-22, alloys-32) conj:and(parts-25, alloys-32) case(CATIC-34, to-33) nmod:to(sending-22, CATIC-34) case(China-36, in-35) nmod:in(CATIC-34, China-36)  "
"The peer-reviewed Wall Street Journal recently explained : "" Polycyclic aromatic hydrocarbons ( PAHs ) are formed when fat drips down onto an open flame , sending up a column of smoke that coats the food with carcinogens .","The/DT peer-reviewed/JJ Wall/NNP Street/NNP Journal/NNP recently/RB explained/VBD :/: ''/'' Polycyclic/JJ aromatic/JJ hydrocarbons/NNS -LRB-/-LRB- PAHs/NNP -RRB-/-RRB- are/VBP formed/VBN when/WRB fat/NN drips/VBZ down/RP onto/IN an/DT open/JJ flame/NN ,/, sending/VBG up/RP a/DT column/NN of/IN smoke/NN that/IN coats/NNP the/DT food/NN with/IN carcinogens/NNS ./."," det(Journal-5, The-1) amod(Journal-5, peer-reviewed-2) compound(Journal-5, Wall-3) compound(Journal-5, Street-4) nsubj(explained-7, Journal-5) advmod(explained-7, recently-6) root(ROOT-0, explained-7) amod(hydrocarbons-12, Polycyclic-10) amod(hydrocarbons-12, aromatic-11) nsubjpass(formed-17, hydrocarbons-12) appos(hydrocarbons-12, PAHs-14) auxpass(formed-17, are-16) parataxis(explained-7, formed-17) advmod(drips-20, when-18) nsubj(drips-20, fat-19) advcl(formed-17, drips-20) compound:prt(drips-20, down-21) case(flame-25, onto-22) det(flame-25, an-23) amod(flame-25, open-24) nmod:onto(drips-20, flame-25) xcomp(drips-20, sending-27) compound:prt(sending-27, up-28) det(column-30, a-29) dobj(sending-27, column-30) case(smoke-32, of-31) nmod:of(column-30, smoke-32) mark(food-36, that-33) dep(food-36, coats-34) det(food-36, the-35) ccomp(sending-27, food-36) case(carcinogens-38, with-37) nmod:with(food-36, carcinogens-38)  "
"Since he was one of the first people to prompt me to write a Reagan biography , I wondered if he was not sending a metaphorical message .","Since/IN he/PRP was/VBD one/CD of/IN the/DT first/JJ people/NNS to/TO prompt/VB me/PRP to/TO write/VB a/DT Reagan/NNP biography/NN ,/, I/PRP wondered/VBD if/IN he/PRP was/VBD not/RB sending/VBG a/DT metaphorical/JJ message/NN ./."," mark(one-4, Since-1) nsubj(one-4, he-2) cop(one-4, was-3) advcl(wondered-19, one-4) case(people-8, of-5) det(people-8, the-6) amod(people-8, first-7) nmod:of(one-4, people-8) mark(prompt-10, to-9) acl(one-4, prompt-10) dobj(prompt-10, me-11) nsubj(write-13, me-11) mark(write-13, to-12) xcomp(prompt-10, write-13) det(biography-16, a-14) compound(biography-16, Reagan-15) dobj(write-13, biography-16) nsubj(wondered-19, I-18) root(ROOT-0, wondered-19) mark(sending-24, if-20) nsubj(sending-24, he-21) aux(sending-24, was-22) neg(sending-24, not-23) advcl(wondered-19, sending-24) det(message-27, a-25) amod(message-27, metaphorical-26) dobj(sending-24, message-27)  "
"<p> For all the faculty 's compulsive tinkering - which extends to sending Judy Garland impersonator Tommy Femia up on stage to unbutton the blouse of a student named Maeve Spain while she sings , not passionately enough , a Gershwin tune -- nobody messes much with Paula West because nobody can figure out how to make her better .","<p>/NN For/IN all/PDT the/DT faculty/NN 's/VBZ compulsive/JJ tinkering/VBG -/: which/WDT extends/VBZ to/TO sending/VBG Judy/NNP Garland/NNP impersonator/NN Tommy/NNP Femia/NNP up/RP on/IN stage/NN to/TO unbutton/VB the/DT blouse/NN of/IN a/DT student/NN named/VBN Maeve/NNP Spain/NNP while/IN she/PRP sings/VBZ ,/, not/RB passionately/RB enough/RB ,/, a/DT Gershwin/NNP tune/NN --/: nobody/NN messes/NNS much/JJ with/IN Paula/NNP West/NNP because/IN nobody/NN can/MD figure/VB out/RP how/WRB to/TO make/VB her/PRP better/JJR ./."," nsubj(compulsive-7, <p>-1) case(faculty-5, For-2) det:predet(faculty-5, all-3) det(faculty-5, the-4) nmod:for(compulsive-7, faculty-5) cop(compulsive-7, 's-6) root(ROOT-0, compulsive-7) xcomp(compulsive-7, tinkering-8) nsubj(extends-11, which-10) parataxis(tinkering-8, extends-11) mark(sending-13, to-12) advcl(extends-11, sending-13) compound(Femia-18, Judy-14) compound(Femia-18, Garland-15) compound(Femia-18, impersonator-16) compound(Femia-18, Tommy-17) dobj(sending-13, Femia-18) compound:prt(sending-13, up-19) case(stage-21, on-20) nmod:on(sending-13, stage-21) mark(unbutton-23, to-22) acl(stage-21, unbutton-23) det(blouse-25, the-24) dobj(unbutton-23, blouse-25) case(student-28, of-26) det(student-28, a-27) nmod:of(blouse-25, student-28) acl(student-28, named-29) compound(Spain-31, Maeve-30) dobj(named-29, Spain-31) mark(sings-34, while-32) nsubj(sings-34, she-33) advcl(named-29, sings-34) dep(enough-38, not-36) advmod(enough-38, passionately-37) dep(sings-34, enough-38) det(tune-42, a-40) compound(tune-42, Gershwin-41) dobj(sings-34, tune-42) compound(messes-45, nobody-44) nsubj(figure-53, messes-45) dep(figure-53, much-46) case(West-49, with-47) compound(West-49, Paula-48) nmod:with(much-46, West-49) mark(figure-53, because-50) nsubj(figure-53, nobody-51) aux(figure-53, can-52) xcomp(tinkering-8, figure-53) compound:prt(figure-53, out-54) advmod(make-57, how-55) mark(make-57, to-56) ccomp(figure-53, make-57) nsubj(better-59, her-58) xcomp(make-57, better-59)  "
"Sam also befriended my wife and daughters , sending them birthday and Christmas cards and occasionally talking with them on the phone .","Sam/NNP also/RB befriended/VBN my/PRP$ wife/NN and/CC daughters/NNS ,/, sending/VBG them/PRP birthday/NN and/CC Christmas/NNP cards/NNS and/CC occasionally/RB talking/VBG with/IN them/PRP on/IN the/DT phone/NN ./."," nsubj(befriended-3, Sam-1) advmod(befriended-3, also-2) root(ROOT-0, befriended-3) nmod:poss(wife-5, my-4) dobj(befriended-3, wife-5) cc(wife-5, and-6) dobj(befriended-3, daughters-7) conj:and(wife-5, daughters-7) dep(befriended-3, sending-9) iobj(sending-9, them-10) dobj(sending-9, birthday-11) cc(birthday-11, and-12) compound(cards-14, Christmas-13) dobj(sending-9, cards-14) conj:and(birthday-11, cards-14) cc(sending-9, and-15) advmod(talking-17, occasionally-16) dep(befriended-3, talking-17) conj:and(sending-9, talking-17) case(them-19, with-18) nmod:with(talking-17, them-19) case(phone-22, on-20) det(phone-22, the-21) nmod:on(talking-17, phone-22)  "
