sent,tags,parse
"Can the truth , or even an honest effort to approximate the truth , be somehow harmful or racist , as Suzuki 's statement seems to imply ?","Can/MD the/DT truth/NN ,/, or/CC even/RB an/DT honest/JJ effort/NN to/TO approximate/JJ the/DT truth/NN ,/, be/VB somehow/RB harmful/JJ or/CC racist/JJ ,/, as/IN Suzuki/NNP 's/POS statement/NN seems/VBZ to/TO imply/VB ?/.","aux(harmful-17, Can-1) det(truth-3, the-2) nsubj(harmful-17, truth-3) nsubj(racist-19, truth-3) cc(truth-3, or-5) advmod(effort-9, even-6) det(effort-9, an-7) amod(effort-9, honest-8) conj:or(truth-3, effort-9) nsubj(harmful-17, effort-9) case(truth-13, to-10) amod(truth-13, approximate-11) det(truth-13, the-12) nmod:to(truth-3, truth-13) cop(harmful-17, be-15) advmod(harmful-17, somehow-16) root(ROOT-0, harmful-17) cc(harmful-17, or-18) conj:or(harmful-17, racist-19) mark(seems-25, as-21) nmod:poss(statement-24, Suzuki-22) case(Suzuki-22, 's-23) nsubj(seems-25, statement-24) nsubj(imply-27, statement-24) dep(harmful-17, seems-25) mark(imply-27, to-26) xcomp(seems-25, imply-27)  "
"Obviously , scientific ideas , as ideas , can hardly be harmful in themselves and it is sheer hyperbole to call a scientific theory racist .","Obviously/RB ,/, scientific/JJ ideas/NNS ,/, as/IN ideas/NNS ,/, can/MD hardly/RB be/VB harmful/JJ in/IN themselves/PRP and/CC it/PRP is/VBZ sheer/JJ hyperbole/NN to/TO call/VB a/DT scientific/JJ theory/NN racist/NN ./.","advmod(harmful-12, Obviously-1) amod(ideas-4, scientific-3) nsubj(harmful-12, ideas-4) case(ideas-7, as-6) nmod:as(harmful-12, ideas-7) aux(harmful-12, can-9) advmod(harmful-12, hardly-10) cop(harmful-12, be-11) root(ROOT-0, harmful-12) case(themselves-14, in-13) nmod:in(harmful-12, themselves-14) cc(harmful-12, and-15) nsubj(hyperbole-19, it-16) cop(hyperbole-19, is-17) amod(hyperbole-19, sheer-18) conj:and(harmful-12, hyperbole-19) mark(call-21, to-20) acl(hyperbole-19, call-21) det(racist-25, a-22) amod(racist-25, scientific-23) compound(racist-25, theory-24) dobj(call-21, racist-25)  "
"Several professors have told me that the new general education requirement may have a different effect from the one intended , that it may do more harm than good .","Several/JJ professors/NNS have/VBP told/VBN me/PRP that/IN the/DT new/JJ general/JJ education/NN requirement/NN may/MD have/VB a/DT different/JJ effect/NN from/IN the/DT one/NN intended/VBN ,/, that/IN it/PRP may/MD do/VB more/JJR harm/NN than/IN good/JJ ./.","amod(professors-2, Several-1) nsubj(told-4, professors-2) aux(told-4, have-3) root(ROOT-0, told-4) dobj(told-4, me-5) mark(have-13, that-6) det(requirement-11, the-7) amod(requirement-11, new-8) amod(requirement-11, general-9) compound(requirement-11, education-10) nsubj(have-13, requirement-11) aux(have-13, may-12) ccomp(told-4, have-13) det(effect-16, a-14) amod(effect-16, different-15) dobj(have-13, effect-16) case(one-19, from-17) det(one-19, the-18) nmod:from(have-13, one-19) acl(one-19, intended-20) mark(do-25, that-22) nsubj(do-25, it-23) aux(do-25, may-24) ccomp(have-13, do-25) amod(harm-27, more-26) dobj(do-25, harm-27) case(good-29, than-28) advcl:than(do-25, good-29)  "
"Getting rid of external constraints , says Kant , is enough to give us a chance , but it takes more if our lives together are to harmonize .","Getting/VBG rid/JJ of/IN external/JJ constraints/NNS ,/, says/VBZ Kant/NNP ,/, is/VBZ enough/JJ to/TO give/VB us/PRP a/DT chance/NN ,/, but/CC it/PRP takes/VBZ more/RBR if/IN our/PRP$ lives/NNS together/RB are/VBP to/TO harmonize/VB ./.","csubj(enough-11, Getting-1) xcomp(Getting-1, rid-2) case(constraints-5, of-3) amod(constraints-5, external-4) nmod:of(rid-2, constraints-5) dep(constraints-5, says-7) dobj(says-7, Kant-8) cop(enough-11, is-10) root(ROOT-0, enough-11) mark(give-13, to-12) xcomp(enough-11, give-13) iobj(give-13, us-14) det(chance-16, a-15) dobj(give-13, chance-16) cc(enough-11, but-18) nsubj(takes-20, it-19) conj:but(enough-11, takes-20) advmod(takes-20, more-21) mark(are-26, if-22) nmod:poss(lives-24, our-23) nsubj(are-26, lives-24) nsubj(harmonize-28, lives-24) advmod(are-26, together-25) advcl(more-21, are-26) mark(harmonize-28, to-27) xcomp(are-26, harmonize-28)  "
"We accept harmony as a superordinate goal to keep in mind when shaping up social attitudes , but we reject oneness , unanimity , and the deterioration of private life .","We/PRP accept/VBP harmony/NN as/IN a/DT superordinate/JJ goal/NN to/TO keep/VB in/IN mind/NN when/WRB shaping/VBG up/RP social/JJ attitudes/NNS ,/, but/CC we/PRP reject/VBP oneness/NNS ,/, unanimity/RB ,/, and/CC the/DT deterioration/NN of/IN private/JJ life/NN ./.","nsubj(accept-2, We-1) root(ROOT-0, accept-2) dobj(accept-2, harmony-3) case(goal-7, as-4) det(goal-7, a-5) amod(goal-7, superordinate-6) nmod:as(accept-2, goal-7) mark(keep-9, to-8) advcl(accept-2, keep-9) case(mind-11, in-10) nmod:in(keep-9, mind-11) advmod(shaping-13, when-12) advcl(keep-9, shaping-13) compound:prt(shaping-13, up-14) amod(attitudes-16, social-15) dobj(shaping-13, attitudes-16) cc(accept-2, but-18) nsubj(reject-20, we-19) conj:but(accept-2, reject-20) dobj(reject-20, oneness-21) advmod(oneness-21, unanimity-23) cc(oneness-21, and-25) det(deterioration-27, the-26) dobj(reject-20, deterioration-27) conj:and(oneness-21, deterioration-27) case(life-30, of-28) amod(life-30, private-29) nmod:of(deterioration-27, life-30)  "
"People like this hold on , as Kundera has put it , to the Western "" dream of paradise-the age-old dream of a world where everybody would live in harmony , united by a single common faith and will , without secrets from one another . ""","People/NNS like/VBP this/DT hold/VBP on/IN ,/, as/IN Kundera/NNP has/VBZ put/VBN it/PRP ,/, to/TO the/DT Western/NNP ''/'' dream/NN of/IN paradise-the/JJ age-old/JJ dream/NN of/IN a/DT world/NN where/WRB everybody/NN would/MD live/VB in/IN harmony/NN ,/, united/VBN by/IN a/DT single/JJ common/JJ faith/NN and/CC will/MD ,/, without/IN secrets/NNS from/IN one/CD another/DT ./. ''/''","nsubj(like-2, People-1) root(ROOT-0, like-2) nsubj(hold-4, this-3) ccomp(like-2, hold-4) nmod(hold-4, on-5) mark(put-10, as-7) nsubj(put-10, Kundera-8) nsubj(united-32, Kundera-8) aux(put-10, has-9) advcl(hold-4, put-10) dobj(put-10, it-11) case(dream-17, to-13) det(dream-17, the-14) compound(dream-17, Western-15) nmod:to(put-10, dream-17) case(dream-21, of-18) amod(dream-21, paradise-the-19) amod(dream-21, age-old-20) nmod:of(dream-17, dream-21) case(world-24, of-22) det(world-24, a-23) nmod:of(dream-21, world-24) advmod(live-28, where-25) nsubj(live-28, everybody-26) aux(live-28, would-27) acl:relcl(world-24, live-28) case(harmony-30, in-29) nmod:in(live-28, harmony-30) advcl(hold-4, united-32) conj:and(put-10, united-32) case(faith-37, by-33) det(faith-37, a-34) amod(faith-37, single-35) amod(faith-37, common-36) nmod:by(united-32, faith-37) cc(put-10, and-38) advcl(hold-4, will-39) conj:and(put-10, will-39) case(secrets-42, without-41) nmod:without(like-2, secrets-42) case(one-44, from-43) nmod:from(secrets-42, one-44) dep(one-44, another-45)  "
"<p> But one may salute the sarcasm which adds that "" the only harm that has been done is the bruise administered to the theory that authors are separate and do not matter .",<p>/JJ But/CC one/PRP may/MD salute/VB the/DT sarcasm/NN which/WDT adds/VBZ that/DT ''/'' the/DT only/JJ harm/NN that/WDT has/VBZ been/VBN done/VBN is/VBZ the/DT bruise/NN administered/VBN to/TO the/DT theory/NN that/IN authors/NNS are/VBP separate/JJ and/CC do/VBP not/RB matter/VB ./.,"root(ROOT-0, <p>-1) cc(salute-5, But-2) nsubj(salute-5, one-3) aux(salute-5, may-4) dep(<p>-1, salute-5) det(sarcasm-7, the-6) dobj(salute-5, sarcasm-7) nsubj(adds-9, sarcasm-7) ref(sarcasm-7, which-8) acl:relcl(sarcasm-7, adds-9) dobj(adds-9, that-10) nsubjpass(done-18, that-10) det(harm-14, the-12) amod(harm-14, only-13) nsubjpass(done-18, harm-14) nsubj(bruise-21, harm-14) ref(that-10, that-15) ref(harm-14, that-15) aux(done-18, has-16) auxpass(done-18, been-17) acl:relcl(harm-14, done-18) cop(bruise-21, is-19) det(bruise-21, the-20) acl:relcl(that-10, bruise-21) acl(bruise-21, administered-22) case(theory-25, to-23) det(theory-25, the-24) nmod:to(administered-22, theory-25) mark(separate-29, that-26) nsubj(separate-29, authors-27) nsubj(matter-33, authors-27) cop(separate-29, are-28) ccomp(administered-22, separate-29) cc(separate-29, and-30) aux(matter-33, do-31) neg(matter-33, not-32) ccomp(administered-22, matter-33) conj:and(separate-29, matter-33)  "
"They were connected to the perfection of Europe in the Middle Ages by the facts of history and by the harmony and beauty of the agrarian tradition , which had been no more harmonious and beautiful than in the plantation system , with its hierarchy that found slaves at the bottom , the aristoi at the top , and sweet religion everywhere .","They/PRP were/VBD connected/VBN to/TO the/DT perfection/NN of/IN Europe/NNP in/IN the/DT Middle/NNP Ages/NNPS by/IN the/DT facts/NNS of/IN history/NN and/CC by/IN the/DT harmony/NN and/CC beauty/NN of/IN the/DT agrarian/NN tradition/NN ,/, which/WDT had/VBD been/VBN no/RB more/RBR harmonious/JJ and/CC beautiful/JJ than/IN in/IN the/DT plantation/NN system/NN ,/, with/IN its/PRP$ hierarchy/NN that/WDT found/VBD slaves/NNS at/IN the/DT bottom/NN ,/, the/DT aristoi/NN at/IN the/DT top/NN ,/, and/CC sweet/JJ religion/NN everywhere/RB ./.","nsubjpass(connected-3, They-1) nsubjpass(connected-3', They-1) auxpass(connected-3, were-2) root(ROOT-0, connected-3) conj:and(connected-3, connected-3') case(perfection-6, to-4) det(perfection-6, the-5) nmod:to(connected-3, perfection-6) case(Europe-8, of-7) nmod:of(perfection-6, Europe-8) case(Ages-12, in-9) det(Ages-12, the-10) compound(Ages-12, Middle-11) nmod:in(Europe-8, Ages-12) case(facts-15, by-13) det(facts-15, the-14) nmod:by(connected-3, facts-15) case(history-17, of-16) nmod:of(facts-15, history-17) cc(connected-3, and-18) case(harmony-21, by-19) det(harmony-21, the-20) nmod:by(connected-3', harmony-21) cc(harmony-21, and-22) nmod:by(connected-3', beauty-23) conj:and(harmony-21, beauty-23) case(tradition-27, of-24) det(tradition-27, the-25) compound(tradition-27, agrarian-26) nmod:of(harmony-21, tradition-27) nsubj(harmonious-34, tradition-27) nsubj(beautiful-36, tradition-27) ref(tradition-27, which-29) aux(harmonious-34, had-30) cop(harmonious-34, been-31) neg(more-33, no-32) advmod(harmonious-34, more-33) acl:relcl(tradition-27, harmonious-34) cc(harmonious-34, and-35) acl:relcl(tradition-27, beautiful-36) conj:and(harmonious-34, beautiful-36) case(system-41, than-37) case(system-41, in-38) det(system-41, the-39) compound(system-41, plantation-40) nmod:in(harmonious-34, system-41) case(hierarchy-45, with-43) nmod:poss(hierarchy-45, its-44) nmod:with(harmonious-34, hierarchy-45) nsubj(found-47, hierarchy-45) ref(hierarchy-45, that-46) acl:relcl(hierarchy-45, found-47) dobj(found-47, slaves-48) case(bottom-51, at-49) det(bottom-51, the-50) nmod:at(found-47, bottom-51) det(aristoi-54, the-53) nmod:at(found-47, aristoi-54) conj:and(bottom-51, aristoi-54) case(top-57, at-55) det(top-57, the-56) nmod:at(aristoi-54, top-57) cc(bottom-51, and-59) amod(religion-61, sweet-60) nmod:at(found-47, religion-61) conj:and(bottom-51, religion-61) advmod(found-47, everywhere-62)  "
"Nevertheless , there had been his mysterious desire to know , to have "" the right to be aware , or to name in language , in harmonious language , or in music -- to name things , or else simply to name . ""","Nevertheless/RB ,/, there/EX had/VBD been/VBN his/PRP$ mysterious/JJ desire/NN to/TO know/VB ,/, to/TO have/VB ''/'' the/DT right/NN to/TO be/VB aware/JJ ,/, or/CC to/TO name/VB in/IN language/NN ,/, in/IN harmonious/JJ language/NN ,/, or/CC in/IN music/NN --/: to/TO name/NN things/NNS ,/, or/CC else/RB simply/JJ to/TO name/NN ./. ''/''","advmod(desire-8, Nevertheless-1) expl(desire-8, there-3) aux(desire-8, had-4) cop(desire-8, been-5) nmod:poss(desire-8, his-6) amod(desire-8, mysterious-7) root(ROOT-0, desire-8) mark(know-10, to-9) dep(desire-8, know-10) mark(have-13, to-12) dep(desire-8, have-13) conj:or(know-10, have-13) det(right-16, the-15) dobj(have-13, right-16) mark(aware-19, to-17) cop(aware-19, be-18) acl(right-16, aware-19) cc(know-10, or-21) mark(name-23, to-22) dep(desire-8, name-23) conj:or(know-10, name-23) conj:or(know-10, name-23') conj:or(know-10, name-23'') conj(name-23, name-23') conj:or(name-23, name-23') conj:or(name-23, name-23'') case(language-25, in-24) nmod:in(name-23, language-25) case(language-29, in-27) amod(language-29, harmonious-28) nmod:in(name-23'', language-29) cc(name-23, or-31) case(music-33, in-32) nmod:in(name-23', music-33) case(things-37, to-35) compound(things-37, name-36) nmod:to(name-23, things-37) cc(name-23, or-39) advmod(simply-41, else-40) conj(things-37, simply-41) case(name-43, to-42) nmod:to(name-23', name-43)  "
"Since it is rational for each to act to preserve himself , and since each has a blameless liberty to do whatever he must , no one can be said to be blameworthy or irrational when his self-preserving actions impose harms on others . ""","Since/IN it/PRP is/VBZ rational/JJ for/IN each/DT to/TO act/VB to/TO preserve/VB himself/PRP ,/, and/CC since/IN each/DT has/VBZ a/DT blameless/JJ liberty/NN to/TO do/VB whatever/WDT he/PRP must/MD ,/, no/DT one/NN can/MD be/VB said/VBN to/TO be/VB blameworthy/JJ or/CC irrational/JJ when/WRB his/PRP$ self-preserving/JJ actions/NNS impose/VB harms/NNS on/IN others/NNS ./. ''/''","mark(rational-4, Since-1) nsubj(rational-4, it-2) cop(rational-4, is-3) advcl(said-30, rational-4) mark(act-8, for-5) nsubj(act-8, each-6) nsubj(preserve-10, each-6) mark(act-8, to-7) advcl(rational-4, act-8) mark(preserve-10, to-9) xcomp(act-8, preserve-10) dobj(preserve-10, himself-11) cc(act-8, and-13) mark(has-16, since-14) nsubj(has-16, each-15) advcl(rational-4, has-16) conj:and(act-8, has-16) det(liberty-19, a-17) amod(liberty-19, blameless-18) dobj(has-16, liberty-19) mark(do-21, to-20) acl(liberty-19, do-21) dobj(must-24, whatever-22) nsubj(must-24, he-23) ccomp(do-21, must-24) neg(one-27, no-26) nsubjpass(said-30, one-27) nsubj(blameworthy-33, one-27) nsubj(irrational-35, one-27) aux(said-30, can-28) auxpass(said-30, be-29) root(ROOT-0, said-30) mark(blameworthy-33, to-31) cop(blameworthy-33, be-32) xcomp(said-30, blameworthy-33) cc(blameworthy-33, or-34) xcomp(said-30, irrational-35) conj:or(blameworthy-33, irrational-35) advmod(impose-40, when-36) nmod:poss(actions-39, his-37) amod(actions-39, self-preserving-38) nsubj(impose-40, actions-39) advcl(blameworthy-33, impose-40) dobj(impose-40, harms-41) case(others-43, on-42) nmod:on(impose-40, others-43)  "
"I have rights to do these things ( though I must not harm others in doing so ; that is , I must not exercise my self-ownership in a way which violates theirs ) , and those rights are exclusive of anyone else 's privilege in this regard , for they are correlative to others ' duties to refrain from interfering with what , in this sense , I own.","I/PRP have/VBP rights/NNS to/TO do/VB these/DT things/NNS -LRB-/-LRB- though/IN I/PRP must/MD not/RB harm/VB others/NNS in/IN doing/VBG so/RB ;/: that/WDT is/VBZ ,/, I/PRP must/MD not/RB exercise/VB my/PRP$ self-ownership/NN in/IN a/DT way/NN which/WDT violates/VBZ theirs/PRP -RRB-/-RRB- ,/, and/CC those/DT rights/NNS are/VBP exclusive/JJ of/IN anyone/NN else/RB 's/POS privilege/NN in/IN this/DT regard/NN ,/, for/IN they/PRP are/VBP correlative/JJ to/TO others/NNS '/POS duties/NNS to/TO refrain/VB from/IN interfering/VBG with/IN what/WP ,/, in/IN this/DT sense/NN ,/, I/PRP own/VBP ./.","nsubj(have-2, I-1) root(ROOT-0, have-2) dobj(have-2, rights-3) mark(do-5, to-4) acl(rights-3, do-5) det(things-7, these-6) dobj(do-5, things-7) mark(harm-13, though-9) nsubj(harm-13, I-10) aux(harm-13, must-11) neg(harm-13, not-12) dep(things-7, harm-13) dobj(harm-13, others-14) nsubj(is-20, others-14) mark(doing-16, in-15) acl(others-14, doing-16) advmod(doing-16, so-17) ref(others-14, that-19) acl:relcl(others-14, is-20) nsubj(exercise-25, I-22) aux(exercise-25, must-23) neg(exercise-25, not-24) ccomp(is-20, exercise-25) nmod:poss(self-ownership-27, my-26) dobj(exercise-25, self-ownership-27) case(way-30, in-28) det(way-30, a-29) nmod:in(exercise-25, way-30) nsubj(violates-32, way-30) ref(way-30, which-31) acl:relcl(way-30, violates-32) dobj(violates-32, theirs-33) cc(have-2, and-36) det(rights-38, those-37) nsubj(exclusive-40, rights-38) cop(exclusive-40, are-39) conj:and(have-2, exclusive-40) case(privilege-45, of-41) nmod:poss(privilege-45, anyone-42) advmod(anyone-42, else-43) case(anyone-42, 's-44) nmod:of(exclusive-40, privilege-45) case(regard-48, in-46) det(regard-48, this-47) nmod:in(privilege-45, regard-48) mark(correlative-53, for-50) nsubj(correlative-53, they-51) cop(correlative-53, are-52) advcl(exclusive-40, correlative-53) case(duties-57, to-54) nmod:poss(duties-57, others-55) case(others-55, '-56) nmod:to(correlative-53, duties-57) mark(refrain-59, to-58) acl(duties-57, refrain-59) mark(interfering-61, from-60) advcl(refrain-59, interfering-61) mark(own-70, with-62) dobj(own-70, what-63) case(sense-67, in-65) det(sense-67, this-66) nmod:in(own-70, sense-67) nsubj(own-70, I-69) advcl(interfering-61, own-70)  "
"Such a slaveholder may not direct his slave to harm other people , but he is not legally obligated to place him at their disposal to the slightest degree : he owes none of his slave 's services to anyone else .","Such/PDT a/DT slaveholder/NN may/MD not/RB direct/VB his/PRP$ slave/NN to/TO harm/VB other/JJ people/NNS ,/, but/CC he/PRP is/VBZ not/RB legally/RB obligated/JJ to/TO place/VB him/PRP at/IN their/PRP$ disposal/NN to/TO the/DT slightest/JJS degree/NN :/: he/PRP owes/VBZ none/NN of/IN his/PRP$ slave/NN 's/POS services/NNS to/TO anyone/NN else/RB ./.","det:predet(slaveholder-3, Such-1) det(slaveholder-3, a-2) nsubj(direct-6, slaveholder-3) aux(direct-6, may-4) neg(direct-6, not-5) root(ROOT-0, direct-6) nmod:poss(slave-8, his-7) dobj(direct-6, slave-8) mark(harm-10, to-9) acl(slave-8, harm-10) amod(people-12, other-11) dobj(harm-10, people-12) cc(direct-6, but-14) nsubj(obligated-19, he-15) nsubj(place-21, he-15) cop(obligated-19, is-16) neg(obligated-19, not-17) advmod(obligated-19, legally-18) conj:but(direct-6, obligated-19) mark(place-21, to-20) xcomp(obligated-19, place-21) dobj(place-21, him-22) case(disposal-25, at-23) nmod:poss(disposal-25, their-24) nmod:at(place-21, disposal-25) case(degree-29, to-26) det(degree-29, the-27) amod(degree-29, slightest-28) nmod:to(place-21, degree-29) nsubj(owes-32, he-31) parataxis(direct-6, owes-32) dobj(owes-32, none-33) case(services-38, of-34) nmod:poss(slave-36, his-35) nmod:poss(services-38, slave-36) case(slave-36, 's-37) nmod:of(none-33, services-38) case(anyone-40, to-39) nmod:to(owes-32, anyone-40) advmod(anyone-40, else-41)  "
"And if punitive remedies are inappropriate to an entitlement conception of justice , what sanctions would conform to it in cases of personal injury where the realized harm was intended by its perpetrator -- and , more problematically , in the limiting case of murder ?","And/CC if/IN punitive/JJ remedies/NNS are/VBP inappropriate/JJ to/TO an/DT entitlement/NN conception/NN of/IN justice/NN ,/, what/WP sanctions/NNS would/MD conform/VB to/TO it/PRP in/IN cases/NNS of/IN personal/JJ injury/NN where/WRB the/DT realized/VBN harm/NN was/VBD intended/VBN by/IN its/PRP$ perpetrator/NN --/: and/CC ,/, more/RBR problematically/RB ,/, in/IN the/DT limiting/VBG case/NN of/IN murder/NN ?/.","cc(inappropriate-6, And-1) mark(inappropriate-6, if-2) amod(remedies-4, punitive-3) nsubj(inappropriate-6, remedies-4) cop(inappropriate-6, are-5) root(ROOT-0, inappropriate-6) case(conception-10, to-7) det(conception-10, an-8) compound(conception-10, entitlement-9) dobj(conform-17, conception-10) nmod:to(more-37, conception-10) case(justice-12, of-11) nmod:of(conception-10, justice-12) ref(conception-10, what-14) nsubj(conform-17, sanctions-15) aux(conform-17, would-16) acl:relcl(conception-10, conform-17) case(it-19, to-18) nmod:to(conform-17, it-19) case(cases-21, in-20) nmod:in(conform-17, cases-21) case(injury-24, of-22) amod(injury-24, personal-23) nmod:of(cases-21, injury-24) advmod(intended-30, where-25) det(harm-28, the-26) amod(harm-28, realized-27) nsubjpass(intended-30, harm-28) auxpass(intended-30, was-29) advcl(conform-17, intended-30) case(perpetrator-33, by-31) nmod:poss(perpetrator-33, its-32) nmod:by(intended-30, perpetrator-33) cc(more-37, and-35) nmod(inappropriate-6, more-37) advmod(more-37, problematically-38) case(case-43, in-40) det(case-43, the-41) amod(case-43, limiting-42) nmod(inappropriate-6, case-43) conj:and(more-37, case-43) case(murder-45, of-44) nmod:of(case-43, murder-45)  "
"But while the libertarian theorist is not precluded from acknowledging the full spectrum of moral culpability which can attend any harmful act , there is no room for the inclusion of the culpability factor in his formulations of just responses to wrongdoing .","But/CC while/IN the/DT libertarian/NN theorist/NN is/VBZ not/RB precluded/JJ from/IN acknowledging/VBG the/DT full/JJ spectrum/NN of/IN moral/JJ culpability/NN which/WDT can/MD attend/VB any/DT harmful/JJ act/NN ,/, there/EX is/VBZ no/DT room/NN for/IN the/DT inclusion/NN of/IN the/DT culpability/JJ factor/NN in/IN his/PRP$ formulations/NNS of/IN just/RB responses/NNS to/TO wrongdoing/NN ./.","cc(is-25, But-1) mark(precluded-8, while-2) det(theorist-5, the-3) compound(theorist-5, libertarian-4) nsubj(precluded-8, theorist-5) cop(precluded-8, is-6) neg(precluded-8, not-7) advcl(is-25, precluded-8) mark(acknowledging-10, from-9) advcl(precluded-8, acknowledging-10) det(spectrum-13, the-11) amod(spectrum-13, full-12) dobj(acknowledging-10, spectrum-13) nsubj(attend-19, spectrum-13) case(culpability-16, of-14) amod(culpability-16, moral-15) nmod:of(spectrum-13, culpability-16) ref(spectrum-13, which-17) aux(attend-19, can-18) acl:relcl(spectrum-13, attend-19) det(act-22, any-20) amod(act-22, harmful-21) dobj(attend-19, act-22) expl(is-25, there-24) root(ROOT-0, is-25) neg(room-27, no-26) nsubj(is-25, room-27) case(inclusion-30, for-28) det(inclusion-30, the-29) nmod:for(room-27, inclusion-30) case(factor-34, of-31) det(factor-34, the-32) amod(factor-34, culpability-33) nmod:of(inclusion-30, factor-34) case(formulations-37, in-35) nmod:poss(formulations-37, his-36) nmod:in(factor-34, formulations-37) case(responses-40, of-38) advmod(responses-40, just-39) nmod:of(formulations-37, responses-40) case(wrongdoing-42, to-41) nmod:to(responses-40, wrongdoing-42)  "
The criminal has not simply harmed you .,The/DT criminal/NN has/VBZ not/RB simply/RB harmed/VBN you/PRP ./.,"det(criminal-2, The-1) nsubj(harmed-6, criminal-2) aux(harmed-6, has-3) neg(harmed-6, not-4) advmod(harmed-6, simply-5) root(ROOT-0, harmed-6) dobj(harmed-6, you-7)  "
"For example , research work in the pharmaceutical and electronic industries hardly suggests that market competition is a brake on the growth of knowledge .","For/IN example/NN ,/, research/NN work/NN in/IN the/DT pharmaceutical/NN and/CC electronic/JJ industries/NNS hardly/RB suggests/VBZ that/IN market/NN competition/NN is/VBZ a/DT brake/NNP on/IN the/DT growth/NN of/IN knowledge/NN ./.","case(example-2, For-1) nmod:for(suggests-13, example-2) compound(work-5, research-4) nsubj(suggests-13, work-5) case(industries-11, in-6) det(industries-11, the-7) compound(industries-11, pharmaceutical-8) cc(pharmaceutical-8, and-9) conj:and(pharmaceutical-8, electronic-10) compound(industries-11, electronic-10) nmod:in(work-5, industries-11) advmod(suggests-13, hardly-12) root(ROOT-0, suggests-13) mark(brake-19, that-14) compound(competition-16, market-15) nsubj(brake-19, competition-16) cop(brake-19, is-17) det(brake-19, a-18) ccomp(suggests-13, brake-19) case(growth-22, on-20) det(growth-22, the-21) nmod:on(brake-19, growth-22) case(knowledge-24, of-23) nmod:of(growth-22, knowledge-24)  "
"The benefits from a vaccination program and the harms associated with industrial pollution are often cited as examples of positive and negative externalities , respectively .","The/DT benefits/NNS from/IN a/DT vaccination/NN program/NN and/CC the/DT harms/NNS associated/VBN with/IN industrial/JJ pollution/NN are/VBP often/RB cited/VBN as/IN examples/NNS of/IN positive/JJ and/CC negative/JJ externalities/NNS ,/, respectively/RB ./.","det(benefits-2, The-1) nsubjpass(cited-16, benefits-2) case(program-6, from-3) det(program-6, a-4) compound(program-6, vaccination-5) nmod:from(benefits-2, program-6) cc(program-6, and-7) det(harms-9, the-8) nmod:from(benefits-2, harms-9) conj:and(program-6, harms-9) acl(harms-9, associated-10) case(pollution-13, with-11) amod(pollution-13, industrial-12) nmod:with(associated-10, pollution-13) auxpass(cited-16, are-14) advmod(cited-16, often-15) root(ROOT-0, cited-16) case(examples-18, as-17) nmod:as(cited-16, examples-18) case(externalities-23, of-19) amod(externalities-23, positive-20) cc(positive-20, and-21) conj:and(positive-20, negative-22) amod(externalities-23, negative-22) nmod:of(examples-18, externalities-23) advmod(cited-16, respectively-25)  "
"This is important in light of the fact that in numerous cities where rent control has been implemented , well-off and articulate tenants have benefited significantly from rent control policies which have not only ruined many landlords but also harmed poor and inarticulate tenants.","This/DT is/VBZ important/JJ in/IN light/NN of/IN the/DT fact/NN that/IN in/IN numerous/JJ cities/NNS where/WRB rent/NN control/NN has/VBZ been/VBN implemented/VBN ,/, well-off/JJ and/CC articulate/JJ tenants/NNS have/VBP benefited/VBN significantly/RB from/IN rent/NN control/NN policies/NNS which/WDT have/VBP not/RB only/RB ruined/VBN many/JJ landlords/NNS but/CC also/RB harmed/VBD poor/JJ and/CC inarticulate/JJ tenants/NNS ./.","nsubj(important-3, This-1) cop(important-3, is-2) root(ROOT-0, important-3) case(light-5, in-4) nmod:in(important-3, light-5) case(fact-8, of-6) det(fact-8, the-7) nmod:of(light-5, fact-8) mark(benefited-25, that-9) case(cities-12, in-10) amod(cities-12, numerous-11) nmod:in(benefited-25, cities-12) advmod(implemented-18, where-13) compound(control-15, rent-14) nsubjpass(implemented-18, control-15) aux(implemented-18, has-16) auxpass(implemented-18, been-17) acl:relcl(cities-12, implemented-18) amod(tenants-23, well-off-20) cc(well-off-20, and-21) conj:and(well-off-20, articulate-22) amod(tenants-23, articulate-22) nsubj(benefited-25, tenants-23) aux(benefited-25, have-24) ccomp(important-3, benefited-25) advmod(benefited-25, significantly-26) case(policies-30, from-27) compound(policies-30, rent-28) compound(policies-30, control-29) nmod:from(benefited-25, policies-30) nsubj(ruined-35, policies-30) nsubj(harmed-40, policies-30) ref(policies-30, which-31) aux(ruined-35, have-32) neg(ruined-35, not-33) advmod(ruined-35, only-34) acl:relcl(policies-30, ruined-35) amod(landlords-37, many-36) dobj(ruined-35, landlords-37) cc(ruined-35, but-38) advmod(harmed-40, also-39) acl:relcl(policies-30, harmed-40) conj:and(ruined-35, harmed-40) amod(tenants-44, poor-41) cc(poor-41, and-42) conj:and(poor-41, inarticulate-43) amod(tenants-44, inarticulate-43) dobj(harmed-40, tenants-44)  "
